java	Courses	LetsJava	git@gitee.com:geektime-geekbang/LetsJava.git
java	Go	dubbo-go	git@gitee.com:dubbogo/dubbo-go.git
java	Go	gnet	git@gitee.com:mirrors/gnet.git
java	Go	hugo	git@github.com:gohugoio/hugo.git
java	Go	learn-go-with-tests	git@github.com:quii/learn-go-with-tests.git
java	Go	the-way-to-go_ZH_CN	git@github.com:unknwon/the-way-to-go_ZH_CN.git
java	Good	kitty	git@github.com:yinjihuan/kitty.git
java	Good	kitty-cloud	git@gitee.com:yinjihuan/kitty-cloud.git
java	Good	SpringBlade	git@github.com:chillzhuang/SpringBlade.git
java	Courses	design-samples	git@gitee.com:gupaoedu-tom/design-samples.git
java	Courses	gpmall	git@github.com:2227324689/gpmall.git
java	Courses	netty4-samples	git@gitee.com:gupaoedu-tom/netty4-samples.git
java	Courses	Spring-Cloud-Alibaba-	git@github.com:2227324689/Spring-Cloud-Alibaba-.git
java	Courses	spring5-samples	git@gitee.com:gupaoedu-tom/spring5-samples.git
java	itstack	itstack-demo-agent	git@gitee.com:bugstack_cn/itstack-demo-agent.git
java	itstack	itstack-demo-asm	git@github.com:fuzhengwei/itstack-demo-asm.git
java	itstack	itstack-demo-bytecode	git@github.com:fuzhengwei/itstack-demo-bytecode.git
java	itstack	itstack-demo-design	git@github.com:fuzhengwei/itstack-demo-design.git
java	itstack	itstack-demo-jdk8	git@github.com:fuzhengwei/itstack-demo-jdk8.git
java	itstack	itstack-demo-netty	git@gitee.com:bugstack_cn/itstack-demo-netty.git
java	itstack	itstack-demo-rpc	git@gitee.com:bugstack_cn/itstack-demo-rpc.git
java	itstack	itstack-demo-springcloud	git@github.com:fuzhengwei/itstack-demo-springcloud.git
java	Knowledge	advanced-java	git@gitee.com:Doocs/advanced-java.git
java	Knowledge	CS-Notes	git@github.com:CyC2018/CS-Notes.git
java	Knowledge	interviews	git@github.com:kdn251/interviews.git
java	Knowledge	Java-Tutorial	git@github.com:h2pl/Java-Tutorial.git
java	Knowledge	java8-the-missing-tutorial	git@github.com:shekhargulati/java8-the-missing-tutorial.git
java	Knowledge	JavaGuide	git@gitee.com:SnailClimb/JavaGuide.git
java	Knowledge	JCSprout	git@github.com:crossoverJie/JCSprout.git
java	Knowledge	JGrowing	git@github.com:javagrowing/JGrowing.git
java	Knowledge	ToBeBetter	git@github.com:2227324689/ToBeBetter.git
java	Knowledge	toBeTopJavaer	git@github.com:hollischuang/toBeTopJavaer.git
java	Manager	arthas	git@gitee.com:arthas/arthas.git
java	Manager	bistoury	git@github.com:qunarcorp/bistoury.git
java	Manager	bridge	git@gitee.com:Jay_git/bridge.git
java	Manager	cachecloud	git@github.com:sohutv/cachecloud.git
java	Manager	cat	git@github.com:dianping/cat.git
java	Manager	disconf	git@github.com:knightliao/disconf.git
java	Manager	javamelody	git@github.com:javamelody/javamelody.git
java	Manager	Jpom	git@gitee.com:keepbx/Jpom.git
java	Manager	metrics	git@github.com:alibaba/metrics.git
java	Manager	nacos	git@gitee.com:mirrors/Nacos.git
java	Manager	nacos-examples	git@github.com:nacos-group/nacos-examples.git
java	Manager	nacos-spring-boot-project	git@github.com:nacos-group/nacos-spring-boot-project.git
java	Manager	nacos-spring-project	git@github.com:nacos-group/nacos-spring-project.git
java	Manager	nginxWebUI	git@gitee.com:cym1102/nginxWebUI.git
java	Manager	openapi-generator	git@gitee.com:mirrors/OpenAPI-Generator.git
java	Manager	otter	git@github.com:alibaba/otter.git
java	Manager	sky-walking	git@gitee.com:OpenSkywalking/sky-walking.git
java	Manager	x-pipe	git@gitee.com:mirrors/X-Pipe.git
java	Manager	zipkin	git@gitee.com:mirrors/zipkin.git
java	Manager	zms	git@gitee.com:zto_express/zms.git
java	metric	opentelemetry-collector	git@github.com:open-telemetry/opentelemetry-collector.git
java	metric	opentelemetry-demo	git@github.com:open-telemetry/opentelemetry-demo.git
java	metric	opentelemetry-java	git@github.com:open-telemetry/opentelemetry-java.git
java	Middleware	canal	git@github.com:alibaba/canal.git
java	Middleware	disruptor	git@github.com:LMAX-Exchange/disruptor.git
java	Middleware	pulsar	git@github.com:apache/pulsar.git
java	Middleware	rocketmq	git@github.com:apache/rocketmq.git
java	Middleware	rocketmq-externals	git@gitee.com:mirrors/RocketMQ-Externals.git
java	Nepxion	Aquarius	git@gitee.com:nepxion/Aquarius.git
java	Nepxion	Discovery	git@gitee.com:nepxion/Discovery.git
java	Nepxion	DiscoveryGuide	git@gitee.com:nepxion/DiscoveryGuide.git
java	Nepxion	EventBus	git@gitee.com:nepxion/EventBus.git
java	Nepxion	Matrix	git@gitee.com:nepxion/Matrix.git
java	Nepxion	Permission	git@gitee.com:nepxion/Permission.git
java	Netflix	concurrency-limits	git@gitee.com:netflix/concurrency-limits.git
java	Netflix	eureka	git@github.com:Netflix/eureka.git
java	Netflix	Hystrix	git@gitee.com:mirrors/Hystrix.git
java	Netflix	mantis	git@github.com:Netflix/mantis.git
java	Netflix	mantis-examples	git@github.com:Netflix/mantis-examples.git
java	Netflix	ribbon	git@gitee.com:mirrors/ribbon.git
java	Netflix	spring-cloud-zuul-ratelimit	git@github.com:marcosbarbero/spring-cloud-zuul-ratelimit.git
java	Netflix	zuul	git@github.com:Netflix/zuul.git
java	Spring	aliyun-spring-boot	git@gitee.com:other_alibaba_projects/aliyun-spring-boot.git
java	Spring	authserver	git@github.com:spring-cloud-samples/authserver.git
java	Spring	configserver	git@github.com:spring-cloud-samples/configserver.git
java	Spring	customers-stores	git@github.com:spring-cloud-samples/customers-stores.git
java	Spring	dubbo-spring-boot-project	git@gitee.com:mirrors/Dubbo-Spring-Boot-Project.git
java	Spring	microservices-architecture-and-practices	git@github.com:digitalsonic/microservices-architecture-and-practices.git
java	Spring	spring-analysis	git@github.com:seaswalker/spring-analysis.git
java	Spring	spring-boot	git@github.com:spring-projects/spring-boot.git
java	Spring	spring-boot-examples	git@gitee.com:ityouknow/spring-boot-examples.git
java	Spring	spring-cloud	git@github.com:yinjihuan/spring-cloud.git
java	Spring	spring-cloud-alibaba	git@github.com:alibaba/spring-cloud-alibaba.git
java	Spring	spring-cloud-contract-samples	git@github.com:spring-cloud-samples/spring-cloud-contract-samples.git
java	Spring	spring-cloud-core-tests	git@github.com:spring-cloud/spring-cloud-core-tests.git
java	Spring	spring-cloud-examples	git@gitee.com:ityouknow/spring-cloud-examples.git
java	Spring	spring-cloud-netflix	git@gitee.com:mirrors/spring-cloud-netflix.git
java	Spring	spring-data-examples	git@github.com:spring-projects/spring-data-examples.git
java	Spring	SpringAll	git@github.com:wuyouzhuguli/SpringAll.git
java	Spring	SpringBoot-Labs	git@github.com:YunaiV/SpringBoot-Labs.git
java	Spring	SpringCloud	git@github.com:zhoutaoo/SpringCloud.git
java	Spring	springcloud-learning	git@github.com:macrozheng/springcloud-learning.git
java	Spring	SpringCloudLearning	git@github.com:forezp/SpringCloudLearning.git
java	Spring	thinking-in-spring-boot-samples	git@github.com:mercyblitz/thinking-in-spring-boot-samples.git
java	Task	elastic-job-cloud	git@github.com:elasticjob/elastic-job-cloud.git
java	Task	elastic-job-example	git@github.com:elasticjob/elastic-job-example.git
java	Task	elastic-job-lite	git@gitee.com:mirrors/elastic-job-lite.git
java	Task	light-task-scheduler	git@gitee.com:mirrors/light-task-scheduler.git
java	Task	Saturn	git@github.com:vipshop/Saturn.git
java	Transaction	ByteTCC	git@github.com:liuyangming/ByteTCC.git
java	Transaction	EasyTransaction	git@gitee.com:mirrors/EasyTransaction.git
java	Transaction	mybatis	git@github.com:tuguangquan/mybatis.git
java	Transaction	seata	git@gitee.com:seata-io/seata.git
java	Transaction	seata-samples	git@github.com:seata/seata-samples.git
java	Util	asyncTool	git@gitee.com:jd-platform-opensource/asyncTool.git
java	Util	commons-collections	git@github.com:apache/commons-collections.git
java	Util	commons-io	git@github.com:apache/commons-io.git
java	Util	easyexcel	git@github.com:alibaba/easyexcel.git
java	Util	guava	git@github.com:google/guava.git
java	Util	guice	git@github.com:google/guice.git
java	Util	jcommon	git@github.com:facebook/jcommon.git
java	Util	JCTools	git@gitee.com:mirrors/JCTools.git
java	Util	Matrix	git@github.com:Nepxion/Matrix.git
java	Util	orika	git@github.com:orika-mapper/orika.git
java	Util	transmittable-thread-local	git@gitee.com:mirrors/transmittable-thread-local.git
java	Vertx	vertx-examples	git@github.com:vert-x3/vertx-examples.git
java	Vertx	vertx-guide-for-java-devs	git@github.com:vert-x3/vertx-guide-for-java-devs.git
java	Wqm	cat2	git@github.com:unidal/cat2.git
java	Wqm	foundation	git@github.com:unidal/foundation.git
java	Wqm	frameworks	git@github.com:unidal/frameworks.git
java	Wqm	garden	git@gitee.com:mirrors/Garden.git
java	Wqm	phoenix	git@github.com:unidal/phoenix.git
java	Wqm	workshop	git@github.com:unidal/workshop.git
java	Task	xxl-api	git@gitee.com:xuxueli0323/xxl-api.git
java	Task	xxl-cache	git@gitee.com:xuxueli0323/xxl-cache.git
java	Task	xxl-conf	git@gitee.com:xuxueli0323/xxl-conf.git
java	Task	xxl-job	git@gitee.com:xuxueli0323/xxl-job.git
java	Task	xxl-mq	git@gitee.com:xuxueli0323/xxl-mq.git
java	Task	xxl-rpc	git@gitee.com:xuxueli0323/xxl-rpc.git
java	Task	xxl-sso	git@gitee.com:xuxueli0323/xxl-sso.git
ai	Agent	agency-agents-zh	git@github.com:jnMetaCode/agency-agents-zh.git
ai	Agent	agentscope	git@github.com:agentscope-ai/agentscope.git
ai	Agent	agentscope-java	git@github.com:agentscope-ai/agentscope-java.git
ai	Agent	qwenpaw	git@github.com:agentscope-ai/qwenpaw.git
ai	Agent	crewAI	git@github.com:crewAIInc/crewAI.git
ai	Agent	deepagents	git@github.com:langchain-ai/deepagents.git
ai	Agent	deer-flow	git@github.com:bytedance/deer-flow.git
ai	Agent	HiClaw	git@github.com:agentscope-ai/HiClaw.git
ai	Framework	langchain	git@github.com:langchain-ai/langchain.git
ai	RAG	langflow	git@github.com:langflow-ai/langflow.git
ai	Framework	langgraph	git@github.com:langchain-ai/langgraph.git
ai	Tutorial	learn-claude-code	git@github.com:shareAI-lab/learn-claude-code.git
ai	Tutorial	llm-cookbook	git@github.com:datawhalechina/llm-cookbook.git
ai	Agent	oh-my-openagent	git@github.com:code-yeongyu/oh-my-openagent.git
ai	Agent	openagents	git@github.com:openagents-org/openagents.git
ai	RAG	ragflow	git@github.com:infiniflow/ragflow.git
ai	Agent	RD-Agent	git@github.com:microsoft/RD-Agent.git
ai	Platform	lumenx	git@github.com:alibaba/lumenx.git
ai	Agent	codex	git@github.com:openai/codex.git
ai	Agent	openai-agents-python	git@github.com:openai/openai-agents-python.git
ai	Agent	browser-use	git@github.com:browser-use/browser-use.git
ai	Agent	AutoGPT	git@github.com:Significant-Gravitas/AutoGPT.git
ai	Agent	autogen	git@github.com:microsoft/autogen.git
ai	Agent	agno	git@github.com:agno-agi/agno.git
ai	Agent	composio	git@github.com:composiohq/composio.git
ai	Agent	cline	git@github.com:cline/cline.git
ai	Agent	aider	git@github.com:paul-gauthier/aider.git
ai	Agent	MetaGPT	git@github.com:geekan/MetaGPT.git
ai	Agent	OpenHands	git@github.com:All-Hands-AI/OpenHands.git
ai	Agent	hermes-agent	git@github.com:NousResearch/hermes-agent.git
ai	Framework	semantic-kernel	git@github.com:microsoft/semantic-kernel.git
ai	Framework	llama_index	git@github.com:run-llama/llama_index.git
ai	Framework	dspy	git@github.com:stanfordnlp/dspy.git
ai	Framework	smolagents	git@github.com:huggingface/smolagents.git
ai	Framework	litellm	git@github.com:BerriAI/litellm.git
ai	Framework	vercel-ai	git@github.com:vercel/ai.git
ai	RAG	mem0	git@github.com:mem0ai/mem0.git
ai	RAG	haystack	git@github.com:deepset-ai/haystack.git
ai	RAG	Flowise	git@github.com:FlowiseAI/Flowise.git
ai	Models	DeepSeek-R1	git@github.com:deepseek-ai/DeepSeek-R1.git
ai	Models	DeepSeek-V3	git@github.com:deepseek-ai/DeepSeek-V3.git
ai	Skills	anthropic-skills	git@github.com:anthropics/skills.git
ai	Skills	superpowers	git@github.com:obra/superpowers.git
ai	Skills	microsoft-skills	git@github.com:microsoft/skills.git
ai	Skills	huggingface-skills	git@github.com:huggingface/skills.git
ai	Skills	antfu-skills	git@github.com:antfu/skills.git
ai	Skills	awesome-claude-skills	git@github.com:ComposioHQ/awesome-claude-skills.git
ai	Skills	awesome-agent-skills	git@github.com:VoltAgent/awesome-agent-skills.git
ai	Skills	awesome-claude-code	git@github.com:hesreallyhim/awesome-claude-code.git
java	Framework	quarkus	git@github.com:quarkusio/quarkus.git
java	Framework	micronaut-core	git@github.com:micronaut-projects/micronaut-core.git
java	Framework	armeria	git@github.com:line/armeria.git
java	Framework	helidon	git@github.com:helidon-io/helidon.git
java	Spring	spring-ai	git@github.com:spring-projects/spring-ai.git
java	Distributed	shardingsphere	git@github.com:apache/shardingsphere.git
java	Distributed	skywalking	git@github.com:apache/skywalking.git
java	Middleware	shenyu	git@github.com:apache/shenyu.git
java	Framework	Sa-Token	git@github.com:dromara/Sa-Token.git
java	Util	caffeine	git@github.com:ben-manes/caffeine.git
java	Middleware	dynamic-datasource	git@github.com:baomidou/dynamic-datasource.git
java	Platform	dapr	git@github.com:dapr/dapr.git
java	Middleware	grafana	git@github.com:grafana/grafana.git
java	Examples	yudao-cloud	git@github.com:YunaiV/yudao-cloud.git
java	Examples	mall-swarm	git@github.com:macrozheng/mall-swarm.git
ai	Applications/short-video	MoneyPrinterTurbo	git@github.com:harry0703/MoneyPrinterTurbo.git
ai	Applications/short-video	OpenMontage	git@github.com:calesthio/OpenMontage.git
ai	Applications/short-video	ai-fusion-video	git@github.com:Stonewuu/ai-fusion-video.git
ai	Applications/text-to-image	ComfyUI	git@github.com:comfyanonymous/ComfyUI.git
ai	Applications/text-to-image	Fooocus	git@github.com:lllyasviel/Fooocus.git
ai	Applications/pcb-eda	Agent_PCB	git@github.com:Karthi-64/Agent_PCB.git
ai	Applications/pcb-eda	kicad-mcp	git@github.com:blwfish/kicad-mcp.git
ai	Agent	DeepSeek-Reasonix	git@github.com:esengine/DeepSeek-Reasonix.git
ai	Agent	openclaude	git@github.com:Gitlawb/openclaude.git
ai	Agent	EnterpriseAgentFramework	git@github.com:w8123/EnterpriseAgentFramework.git
ai	Skills	caveman	git@github.com:JuliusBrussee/caveman.git
ai	Skills	khazix-skills	git@github.com:KKKKhazix/khazix-skills.git
java	Examples	newbee-mall	git@github.com:newbee-ltd/newbee-mall.git
java	Examples	mall4j	git@github.com:gz-yami/mall4j.git
java	Examples	mall4cloud	git@github.com:gz-yami/mall4cloud.git
java	Examples	jeecg-boot	git@github.com:zhangdaiscott/jeecg-boot.git
java	Examples	RuoYi-Vue-Plus	git@github.com:dromara/RuoYi-Vue-Plus.git
java	Go	etcd	git@github.com:coreos/etcd.git
java	Go	kubeedge	git@github.com:kubeedge/kubeedge.git
java	BigData	openGauss	git@github.com:opengauss/openGauss.git
java	BigData	openGemini	git@github.com:openGemini/openGemini.git
java	Distributed	tars	git@github.com:TarsCloud/Tars.git
ai	Framework	modelscope	git@github.com:modelscope/modelscope.git
ai	Agent	openworker	git@github.com:andrewyng/openworker.git
